uid,body,title,url,newspapper_uid,host,n_tokens_title,n_tokens_body
1925018d299b550d6e0730b290c74bb2,"Comprar un reloj inteligente es una decisión que muchos usuarios toman pensando en el deporte. Si bien 'wearables' cada vez son más evolucionados y le permiten monitorear aspectos de salud y hasta tener entretenimiento en su muñeca, la mayoría de modelos ronda los dos millones de pesos. Por eso una de las cosas más atractivas del nuevo Huawei Gt2e es precisamente su concepto de un 'smartwatch' de bajo costo con las funciones más necesarias para los fanáticos de estos 'gadgets'. En Tecnófera, le contamos de las características. (Lea también: Xiaomi Redmi Note 9s, un gama media con destellos de gama alta)",Un 'smartwatch' asequible con toda la potencia para entrenar en casa,https://www.eltiempo.com//tecnosfera/dispositivos/huawei-gt2e-caracteristicas-y-resena-del-reloj-de-bajo-costo-508500,eltiempo,www.eltiempo.com,5,49
9bbee27cffcaa89c92d0d43ccbea66bc,"Lo que se logró con la estricta cuarentena puede perderse entre rumbeaderos prohibidos, fiestas clandestinas, galleras ilegales, moteles disfrazados, amanecederos encaletados y parrandas desenfrenadas. Alcaldes empeñados en sus ferias y fiestas, puñados de jóvenes rebeldes e impacientes, deudos que convierten los sepelios en focos potenciales de la pandemia y unos incrédulos que no quieren entender que el coronavirus es altamente contagioso, que no hay vacuna, que no hay ningún tratamiento certificado y que puede matar, nos ponen en peligro a todos. Los muertos en el mundo ya sobrepasan el medio millón y en Colombia, de cerca de 100.000 personas que se han contagiado, han muerto ya casi 3.000.",burradas que matan columna de juan lozano 512236,https://www.eltiempo.com//opinion/columnistas/juan-lozano/burradas-que-matan-columna-de-juan-lozano-512236,eltiempo,www.eltiempo.com,5,56
7329bc668ae1d1b071fd96a574446c8d,"Desde que comenzó la emergencia por cuenta del coronavirus, el Gobierno Nacional determinó que era necesario brindarles un apoyo económico a las familias con mayores dificultades en el país.Es así como Prosperidad Social ya ha entregado dos giros a Familias y a Jóvenes en Acción por $ 1,8 billones.(Le recomendamos: ‘No es una opción viable encerrarnos hasta que aparezca una vacuna’: Duque)","Ayudas de Prosperidad Social para los más pobres suman $ 1,8 billones",https://www.eltiempo.com//politica/gobierno/coronavirus-ayudas-para-los-mas-pobres-ya-llegan-a-1-8-billones-511118,eltiempo,www.eltiempo.com,6,31
d8f90bfc02fd42faacf818885f81f9c2,"Una vez más la desobediencia civil de los habitantes de Malambo, en el área metropolitana de Barranquilla, quedó en evidencia al medio día de este domingo, cuando un gran número de personas aprovechó el aguacero que cayó sobre el municipio y salió a la calle a bañarse,  violando las ordenes de ley seca y toque de queda, decretada por la alcaldía local, durante todo el puente festivo.(Le recomendamos: Familia sacó un cadáver de una clínica en Soledad, Atlántico)",En Malambo se olvidaron del covid-19 y salieron a bañarse en la lluvia,https://www.eltiempo.com//colombia/barranquilla/en-malambo-se-olvidaron-del-coronavirus-y-salieron-a-banarse-en-la-lluvia-512178,eltiempo,www.eltiempo.com,5,41
00b817f24caf070bd8b2e7ded4810766,"El cuerpo sin vida de una mujer que falleció por problemas respiratorios en una clínica de Soledad, en Atlántico, fue sacado del lugar a la fuerza por los mismos familiares de la víctima, y se lo llevaron.(Le recomendamos: Policías que provocaron accidente en Cartagena deberán pagar daños)","Familia sacó un cadáver de una clínica en Soledad, Atlántico",https://www.eltiempo.com//colombia/barranquilla/sacan-cadaver-de-una-mujer-de-clinica-de-soledad-atlantico-512148,eltiempo,www.eltiempo.com,6,24
57b13b6ad6f41247ebdcf7007455acaf,"Esgrimiendo argumentos de fondo y de forma, la Casa de Nariño respondió a una tutela que en contra del Gobierno Nacional interpuso un grupo de reconocidos ciudadanos, mayores de 70 años, reclamando por la cuarentena a la que están sometidos.(Le puede interesar: ‘El Centro Democrático no va a continuar en el poder’: Sergio Fajardo)",¿Mayores de 70 años deberán seguir en aislamiento?,https://www.eltiempo.com//politica/gobierno/cuarentena-hasta-cuando-deberan-los-mayores-de-70-anos-seguir-en-aislamiento-512202,eltiempo,www.eltiempo.com,4,28
1e770842ecfb0036fc3599beb6cab811,"Este domingo, el presidente Iván Duque hizo un nuevo llamado para que los colombianos aprendan a convivir con el covid-19, en medio de la curva ascendente de contagios que se ha presentado en los últimos días.(Le recomendamos: Colombia supera las 3 mil muertes por covid-19)",‘No es una opción viable encerrarnos hasta que aparezca una vacuna’,https://www.eltiempo.com//politica/gobierno/coronavirus-en-colombia-duque-dice-que-no-es-opcion-encerrarnos-hasta-que-aparezca-una-vacuna-512258,eltiempo,www.eltiempo.com,5,22
fabb120c03e5a1702d3c68f8122e77cc,"A pesar de la Alerta Naranja en Barranquilla, la ciudad con más muertos por el covid-19, los ciudadanos siguen con la indisciplina social.",Intervienen 320 fiestas en Barranquilla,https://www.eltiempo.com//colombia/barranquilla/indisciplina-social-en-barranquilla-covid-19-512360,eltiempo,www.eltiempo.com,3,10
28179999fc355fb31442fd288c39f3a4,"En línea hay un buen catálogo de juegos y, lo mejor, muchos de ellos son gratuitos. Por ejemplo, desde la tienda de aplicaciones de Android o la de iOS puede encontrar un catálogo de videojuegos casuales para pasar el rato, competir con sus amigos o familiares o, incluso, retar a personas alrededor del mundo.En ese sentido, desde su computador también puede encontrar opciones gratuitas y bastante populares para entretenerse. Y no necesita tener un computador de la Nasa con las mejores especificaciones para jugar.",Cuatro juegos gratuitos y en línea para divertirse en casa,https://www.eltiempo.com//tecnosfera/apps/juegos-gratis-en-linea-para-divertirse-en-cuarentena-512164,eltiempo,www.eltiempo.com,6,40
63b735869923d389236921a8af76cf55,"Enrico Letta, ex primer ministro de Italia, actual decano de Asuntos Internacionales en la prestigiosa Science Po de París y presidente del Instituto Jacques Delors, afirma que la crisis por cuenta de la pandemia de covid-19 está haciendo que “Europa cambie para mejor”. Letta habló con EL TIEMPO sobre los desafíos que se vienen para la Unión Europea (UE). (Lea también:  Unión Europea podría reabrir sus fronteras exteriores el 1.º de julio).",'Europa está cambiando para mejor con esta crisis': Enrico Letta ,https://www.eltiempo.com//mundo/europa/como-esta-cambiando-a-europa-la-crisis-del-coronavirus-512198,eltiempo,www.eltiempo.com,5,42
86af5efe59d38be6073b67ac676319c2,"La última jornada de Barcelona dejó abierta la puerta de la intimidad de los culé. Aunque lo que se pudo ver lejos estuvo del equipo armonioso, sino todo lo contrario. En el marco del empate 2-2 con Celta de Vigo , las cámaras captaron a Lionel Messi ignorando indicaciones de Eder Sarabia, asistente del entrenador principal. Situación que generó, según la prensa española, una fuerte discusión entre integrantes del plantel y parte del cuerpo técnico de Quique Setién.","Messi, dueño de Barcelona: así desacató órdenes de su DT y asistente",https://www.eltiempo.com//deportes/futbol-internacional/fc-barcelona-video-messi-no-hace-caso-a-setien-ni-al-asistente-512314,eltiempo,www.eltiempo.com,8,45
15185b708c571a88d09796d9291b604e,"En pleno escándalo del espionaje ilegal por parte de miembros del Ejército, el comandante de esa institución, general Eduardo Enrique Zapateiro, recibió una notificación del delegado para el sector Defensa y Seguridad de la Contraloría General, con fecha del 8 de mayo de 2020.En esta se le notificó a Zapateiro que se acababa de abrir una investigación fiscal por la millonaria reubicación, modernización y ampliación de la planta de combustible, ubicada en el Campo Aéreo de Tolemaida.",Pagaron $16.000 millones por planta para aviación militar que no opera,https://www.eltiempo.com/unidad-investigativa/ejercito-paga-16-000-millones-por-planta-de-combustible-para-aviacion-militar-que-no-esta-operando-512000,eltiempo,www.eltiempo.com,6,39
070af62f6d9c59f5f57382f167aa3e62,"El Ingreso Solidario, la iniciativa del Gobierno nacional que consiste en ayudar económicamente a familias en condición de pobreza y vulnerabilidad para mitigar el impacto de la actual emergencia que se vive, ya va para su tercera entrega, al tiempo que el Gobierno anunció su extensión hasta el mes de diciembre de 2020.(Le puede interesar: Extensión de Ingreso Solidario hasta diciembre costará $ 3 billones).",Así puede consultar su saldo para los giros del ingreso solidario,https://www.eltiempo.com//economia/sectores/ingreso-solidario-a-consultar-por-cedula-dnp-habla-del-tercer-giro-510254,eltiempo,www.eltiempo.com,7,34
b87c95d430416cf0ffd3821bcf93d1ed,"Varios sectores de la economía se han transformado por los efectos del confinamiento y el aislamiento social que trajo la pandemia del Covid-19: supermercados, restaurantes, colegios, universidades, bancos y comercio.Uno de los elementos que más se ha usado en esta transformación es el plástico, que se ha usado más como producto de los protocolos de bioseguridad, el incremento de los servicios a domicilio y otras actividades e interacciones entre marcas y consumidores.",Colombia no está preparada para dejar los plásticos: Ballesteros,https://www.eltiempo.com//politica/congreso/colombia-no-esta-preparada-para-dejar-los-plasticos-ballesteros-512354,eltiempo,www.eltiempo.com,5,30
b730a59d394bc97b06f59039e3979d97,"Dos nuevos acontecimientos de indisciplina social se presentaron en el Cesar, en el marco de la emergencia establecida por el covid-19. Los episodios se registraron el pasado domingo, en La Paz, al norte del departamento, donde un gran número de personas se reunieron para celebrar el concurso gastronómico 'El más comelón'. Haciendo caso omiso a las restricciones y medidas de la ley seca y toque de queda, decretadas durante este fin de semana por la alcaldía de esta localidad. Además,  violando algunos protocolos de bioseguridad.",El concurso de 'El más comelón' enciende las alertas en el Cesar,https://www.eltiempo.com//colombia/otras-ciudades/coronavirus-fiestas-concursos-y-reuniones-encienden-alertas-en-el-cesar-512344,eltiempo,www.eltiempo.com,5,43
7717c4887c170a6fdbc2aac5231afcf4,"El domingo pasado, sobre las cinco de la tarde, una menor de edad de la comunidad embera chamí salió de su casa, en pleno día de mercado, para conseguir unas frutas y no regresó a su vivienda. Al día siguiente fue encontrada sola y llorando cerca del río que pasa por el corregimiento Santa Cecilia, en Pueblo Rico, Risaralda.Una semana después, la menor, que fue violada por un grupo de soldados que prestaban su servicio en el Batallón San Mateo, está bajo protección del Bienestar Familiar en Pereira, parte de su familia tuvo que dejar su casa en Pueblo Rico para acompañarla y apoyarla en la capital del departamento, y siete militares están privados de su libertad en una unidad militar mientras esperan una condena de hasta 30 años de cárcel por su responsabilidad en el atroz hecho.",Las horas claves del caso por violación de niña embera por soldados,https://www.eltiempo.com//justicia/delitos/que-se-sabe-y-que-sigue-en-caso-de-nina-indigena-violada-por-soldados-del-ejercito-511918,eltiempo,www.eltiempo.com,7,72
c3c84d4e655cdcc34675972d6f98409f,"La defensa del capturado colombiano Álex Saab, agente del régimen de Venezuela y supuesto testaferro de Nicolás Maduro, acaba de presentar una segunda solicitud de habeas corpus ante la  Corte Suprema de Justicia de Cabo Verde.La información fue entregada al medio local Inforpress por una fuente judicial y se conoce justo 24 horas antes de que se cumpla el plazo mínimo establecido por Cabo Verde para resolver la solicitud de envío del barranquillero a Estados Unidos.(Le puede interesar: Álex Saab: los tentáculos y fortuna del agente de Maduro en 7 países) ",Saab presenta segundo habeas corpus para quedar libre en Cabo Verde,https://www.eltiempo.com//unidad-investigativa/alex-saab-defensa-presenta-otro-habeas-corpus-512342,eltiempo,www.eltiempo.com,9,52
cae78a2be896a1b99ccba22b8c5f148d,"En las últimas horas la Policía Antinarcóticos logró incautar 1,2 toneladas de clorhidrato de cocaína que iban rumbo a Alemania desde el puerto de Cartagena.A través de un escáner, la Policía detectó paquetes irregulares en la mercancía que estaba en uno de los contenedores del puerto y, tras adelantar una inspección física, se hallaron 1.224 paquetes rectangulares de color café y amarillo.","En cajas de servilletas iban a enviar 1,2 toneladas de coca a Alemania",https://www.eltiempo.com//justicia/conflicto-y-narcotrafico/policia-incauta-mas-de-una-tonelada-de-cocaina-que-iba-rumbo-a-alemania-512356,eltiempo,www.eltiempo.com,7,32
a80d2cbc95a44d86763fb081f86d53b0,"Netflix es una de las plataformas más utilizadas por los colombianos para el consumo de diferentes contenidos audiovisuales.De acuerdo con la Comisión de Regulación de Comunicaciones de Colombia (CRC), el 17% de los hogares colombianos están suscritos a esta plataforma o a HBO . El estudio, realizado en 2019 por esa entidad, demostró que el crecimiento de usuarios en los últimos cinco años ha sido significativo.(Le puede interesar: La 'coincidencia' del estreno de Dark y profecía del fin del mundo).",Así puede ver directamente categorías ‘ocultas’ en Netflix,https://www.eltiempo.com//cultura/gente/peliculas-y-series-netflix-codigos-para-acceder-a-contenidos-ocultos-511692,eltiempo,www.eltiempo.com,7,36
7da825b53137cf7ee0a4b02db3f8f740,"Más de 27.927 casos de covid-19 en Bogotá, 1.876 personas hospitalizadas y, de estas, el 52 por ciento ocupando unidades de cuidado intensivo (UCI) son cifras lo suficientemente preocupantes para que la alcaldesa de Bogotá, Claudia López, decidiera este sábado reforzar en 134 barrios de Bogotá de tres localidades las medidas de cuidado especial. Ciudad Bolívar, Bosa y Kennedy serán los territorios impactados.(Le recomendamos: Claudia López le pide al Presidente que vuelva la cuarentena estricta)",Bogotá amanecerá con 134 barrios en cuarentena estricta,https://www.eltiempo.com//bogota/coronavirus-en-bogota-barrios-que-entran-a-cuarentena-estricta-a-partir-del-29-de-junio-512262,eltiempo,www.eltiempo.com,5,41
d8e8b2d282d56730fa549374f676bfea,"Se cumplen 15 años de la aprobación en España de la ley de matrimonio igualitario. Es un buen momento para hacer balance de lo que ha supuesto esa ley y del importante cambio que ha producido, no solo en la convivencia social, sino también en la mentalidad de los españoles. No es exagerado decir que la Ley 13/2005 hizo de España un país pionero en este campo y uno que asume el compromiso de continuar liderando los esfuerzos internacionales en la materia.",15 años de la ley que permitió el matrimonio igualitario en España,https://www.eltiempo.com//vida/matrimonio-igualitario-en-espana-balance-de-los-15-anos-de-aprobacion-de-la-ley-512270,eltiempo,www.eltiempo.com,6,37
b61bde716dba08f49b593eda5d57e297,"Primero fue Nicolás Maduro y luego, Manuel Cristopher Figuera, general del Ejército venezolano en el exilio. Ambos han dicho que fichas del régimen venezolano tienen infiltrados a miembros de las Fuerzas Armadas de Colombia.Incluso, Jorge Rodríguez, ministro de Comunicaciones del régimen, aseguró que, por esa vía, lograron desarticular la operación de mercenarios contra Maduro (de marzo pasado), bautizada ‘Gedeón’ y calificada por algunos como un fiasco y por otros como un montaje. ",El rastro de Álex Saab en el espionaje venezolano a Colombia,https://www.eltiempo.com//unidad-investigativa/alex-saab-el-rastro-del-espionaje-venezolano-en-colombia-512014,eltiempo,www.eltiempo.com,6,39
301e12cef3e45f086b6cac5e8f3d75b9,"La alcaldesa de Bogotá Claudia López anunció nuevas zonas de cuidado especial a partir del 30 de junio y hasta el 14 de julio en sectores de Kennedy, Bosa y Ciudad Bolívar debido al incremento en la tasa de contagio del covid-19. (Le recomendamos: Claudia López pedirá autorización para declarar cuarentena estricta en Bogotá)",Estos son los 134 barrios con cuarentena estricta en Bogotá,https://www.eltiempo.com//bogota/coronavirus-en-bogota-barrios-que-tendran-cuarentena-estricta-512034,eltiempo,www.eltiempo.com,4,30
83eace1c9b2f0375b31adc4319f126e5,"En tiempos donde pareciera que la vida se vuelve monótona, hay quienes nos recuerdan que el mundo vive más de una pandemia, y desde hace siglos. Una tendencia en Twitter hizo que varios usuarios compartieran a las diez mujeres líderes que admiraban y, consideran, están marcando la diferencia en el mundo. En el Reino Unido, el nombre de Sharon Watson se repitió. Además de ser una de las coreógrafas de talla internacional más reconocidas, es un referente en la educación con diversidad.",Diversidad y activismo: las claves de la danza de Sharon Watson,https://www.eltiempo.com//cultura/arte-y-teatro/las-claves-de-la-danza-de-sharon-watson-509254,eltiempo,www.eltiempo.com,6,40
fd65e5f41c7701cfb556a5b5e8debb06,"Para el mundo, las elecciones de Estados Unidos son importantes. Para América Latina son relevantes, luego de una década de mal desempeño económico, populismo, y ahora golpeada por la pandemia. Para Colombia son estratégicas, dada la “relación especial” que tiene nuestro país en asuntos económicos, en lucha contra el crimen organizado y el reto que representa el régimen que gobierna a Venezuela. Solo quedan dos opciones: Trump o Biden.",joe biden columna de juan carlos pinzon bueno 512240,https://www.eltiempo.com//opinion/columnistas/juan-carlos-pinzon/joe-biden-columna-de-juan-carlos-pinzon-bueno-512240,eltiempo,www.eltiempo.com,7,38
d6df021548126b7d68a776298819aad0,"LA COSA llegó y todo cambió. Los humanos estamos rotos, los gobernantes develaron su alma, la real pobreza apareció, la real riqueza se premió y la tele triunfó.",La televisión de ‘la cosa’ / El otro lado,https://www.eltiempo.com//cultura/cine-y-tv/la-television-de-la-cosa-columna-de-omar-rincon-512176,eltiempo,www.eltiempo.com,3,16
dded1d7b0d5830bb0487007ff5906377,"Aprendidas las lecciones que dejó el día sin IVA, no solo en cuanto a contar con una operación más ordenada y coordinada, bajo la batuta de los alcaldes de cada ciudad y población, sino también adoptar mecanismos para agilizar las compras y las transacciones, el país se alista para la segunda de estas jornadas en el año, que será el próximo viernes 3 de julio. (Le recomendamos: Así puede consultar su saldo para los giros del ingreso solidario)",Los ajustes que traería la segunda jornada sin IVA de este viernes,https://www.eltiempo.com//economia/sectores/dia-sin-iva-medidas-para-evitar-problemas-con-la-segunda-jornada-en-colombia-511920,eltiempo,www.eltiempo.com,6,39
3920f0f5180f0f7fe3fbdee905000536,"""Rechazamos tajantemente este tipo de actos, dado que desde la entidad promovemos acciones de cultura ciudadana, buenos comportamientos y respeto por el otro. Se hará la respectiva investigación interna y será puesto a disposición de la Policía para que también investigue y, si es del caso, sancione a la persona con el Código de Policía. El sistema MÍO se debe respetar, porque es un bien público y de uso para la comunidad caleña"",  informó en su cuenta oficial de Twitter Metrocali.",Buscan a autores de video para adultos filmado en bus del MIO en Cali,https://www.eltiempo.com//colombia/cali/escandalo-en-cali-por-video-para-adultos-grabado-en-bus-del-mio-512312,eltiempo,www.eltiempo.com,8,40
a62a6357f1840d33baf400f614780fad,"El jueves pasado, el Departamento Administrativo Nacional de Estadística (Dane) dio a conocer los datos vitales para el primer trimestre del 2020, en un informe que era esperado para saber, entre otras cosas, el exceso de mortalidad en Colombia en medio de la pandemia de covid-19, un indicador vital dentro de las estadísticas de un país.",Muertes por covid serían más que las oficiales en Colombia,https://www.eltiempo.com//salud/coronavirus-cifras-y-datos-de-muertes-sospechosas-por-covid-19-en-colombia-512056,eltiempo,www.eltiempo.com,4,27
f7e3909c7a1eddbd5e34723fbf401cd0,"Las sesiones parlamentarias que acaban de culminar se podrían denominar la ‘legislatura fantasma’. No solo las autoridades del Congreso perdieron semanas enteras discutiendo la bizantina cuestión de si era o no legal sesionar virtualmente, sino que además los resultados legislativos y políticos dan grima. En momentos en que el país enfrenta el inmenso desafío que representa el coronavirus, el parlamento abdicó a su responsabilidad de ser el vocero de los ciudadanos en la discusión de semejante tragedia nacional. Además, renunció al deber de ser protagonista central en el direccionamiento del debate político y en el desarrollo de los asuntos públicos.",la legislatura fantasma columna de gabriel silva lujan 512222,https://www.eltiempo.com//opinion/columnistas/gabriel-silva-lujan/la-legislatura-fantasma-columna-de-gabriel-silva-lujan-512222,eltiempo,www.eltiempo.com,6,57
a15cd8fc5cab5da94b7a7fba7bad1cf5,"Leticia, la última vereda de Cartagena sobre el canal del Dique, tiene 500 habitantes. Para este pueblo de raíces afrodescendientes, este brazo artificial del río Magdalena lo es todo. Si hay comunidad que pueda hablar en el Caribe colombiano sobre los beneficios y riesgos de vivir a orillas de este afluente, construido por el hombre, son sus propios habitantes.","Canal del Dique, la megaobra que culminó en tragedia ambiental",https://www.eltiempo.com//colombia/otras-ciudades/megaobra-del-canal-del-dique-en-el-rio-magdalena-512052,eltiempo,www.eltiempo.com,6,29
6b388f112d506a3935612a8e3a4ccf2c,"Atalanta sigue ganando a ritmo colombiano. Este domingo el equipo italiano se impuso 1-3 al Udinese con goles de Duván Zapata y de Luis Fernando Muriel, este último anotando dos de los goles más bonitos del fin de semana.",Doblete de Muriel: ¡tremendos goles del colombiano con Atalanta!,https://www.eltiempo.com//deportes/futbol-internacional/video-goles-luis-fernando-muriel-en-el-udinese-vs-atalanta-512146,eltiempo,www.eltiempo.com,5,23
0991a4c04af8bb3230e64ebc1bee7655,"La Fiscalía General de la Nación abrió una investigación penal por los hechos que rodearon la muerte del adolescente Duván Álvarez durante el desalojo de un predio, el pasado jueves 25 de junio, en el barrio Ciudadela Sucre, Comuna Cuatro de Soacha, Cundinamarca. Según denuncias en redes sociales, el hecho sucedió mientras el Escuadrón Móvil Antidisturbios (Esmad) realizaba el desalojo por la ocupación ilegal de un predio de un privado, personas han expresado que en ese momento, algunos miembros de la policía realizaron disparos que impactaron al menor de edad en el tórax.",Fiscalía investiga muerte de joven durante desalojo en Soacha,https://www.eltiempo.com//justicia/delitos/fiscalia-investiga-muerte-de-joven-durante-desalojos-en-soacha-512108,eltiempo,www.eltiempo.com,6,52
a2287e516a2257135fb2937c026238c8,"Casi todo quedó grabado en video: un par de sicarios acribillaron a tres personas de una misma familia, el pasado jueves, cerca de un conjunto cerrado en la localidad de Fontibón.Una de las víctimas fue identificada como Sleiter José Leal, cambista venezolano de 36 años. Y luego se supo que la primera persona atacada era su mamá y la otra, su hijo, que alcanzó a sobrevivir al atentado.El acto sicarial pasó inadvertido porque un día antes se registró el robo de la joyería en Gran Estación, que incluyó armas con silenciador, lo cual centró la atención de la ciudad.","En redes, banda de Venezuela se cobra crímenes en Bogotá",https://www.eltiempo.com/unidad-investigativa/crimen-de-sleiter-jose-leal-banda-en-venezuela-se-cobra-el-asesinato-512206,eltiempo,www.eltiempo.com,6,50
